dataset,embedding,rejection_method,classifier,num_known,num_unknown,seed,threshold,ACC_known,ACC_unknown,AUROC,OSCR
domestic,clap,class_threshold,mahalanobis,15,35,0,"{2: -122.97016906738281, 6: -90.65528869628906, 7: -117.30364990234375, 10: -110.00885009765625, 17: -78.817626953125, 21: -127.96153259277344, 22: -103.27455139160156, 24: -99.76791381835938, 29: -126.77490234375, 31: -101.78695678710938, 33: -135.8703155517578, 34: -96.1952133178711, 37: -107.72664642333984, 39: -124.23661041259766, 44: -141.04483032226562}",0.8333333333333334,0.9964285714285714,0.9903869047619048,0.8318154761904762
domestic,clap,class_threshold,mahalanobis,10,40,0,"{6: -88.1374282836914, 7: -102.93611145019531, 10: -107.65980529785156, 17: -75.21798706054688, 21: -119.27053833007812, 29: -115.3970947265625, 33: -117.53829956054688, 37: -99.52130126953125, 39: -114.04344940185547, 44: -122.203369140625}",0.8375,0.99375,0.9932421875,0.8364257812500001
domestic,clap,class_threshold,linear,30,20,0,"{0: 0.9908349514007568, 1: 0.9752998948097229, 2: 0.986630380153656, 6: 0.976287305355072, 7: 0.9899784326553345, 8: 0.9924322366714478, 10: 0.9825901389122009, 13: 0.9886410236358643, 17: 0.9797552824020386, 19: 0.988247811794281, 20: 0.986710250377655, 21: 0.9346745610237122, 22: 0.9952705502510071, 23: 0.9825246930122375, 24: 0.9497619271278381, 26: 0.9895662069320679, 27: 0.9921802282333374, 29: 0.9773312211036682, 31: 0.984952986240387, 33: 0.9881397485733032, 34: 0.9899240136146545, 36: 0.985663890838623, 37: 0.9859350919723511, 38: 0.9833352565765381, 39: 0.9947040677070618, 41: 0.9743766188621521, 43: 0.9840190410614014, 44: 0.9438052177429199, 46: 0.9947633743286133, 47: 0.9686357975006104}",0.8833333333333333,0.975,0.9720572916666667,0.87609375
domestic,clap,class_threshold,linear,20,30,0,"{0: 0.992267906665802, 2: 0.9892085194587708, 6: 0.9884845614433289, 7: 0.9943852424621582, 10: 0.9882513880729675, 17: 0.979889988899231, 21: 0.9480522274971008, 22: 0.9957095384597778, 24: 0.9639606475830078, 26: 0.9919840693473816, 29: 0.9773514866828918, 31: 0.9848071336746216, 33: 0.9884811639785767, 34: 0.9908062815666199, 36: 0.988036036491394, 37: 0.9864696264266968, 38: 0.9847071766853333, 39: 0.9956192374229431, 44: 0.989626407623291, 46: 0.9940091371536255}",0.85,0.95,0.968359375,0.842578125
domestic,clap,class_threshold,linear,15,35,0,"{2: 0.9891332983970642, 6: 0.9944536089897156, 7: 0.9949581027030945, 10: 0.9899017810821533, 17: 0.9799482822418213, 21: 0.9468196630477905, 22: 0.9969804883003235, 24: 0.9642440676689148, 29: 0.9776759147644043, 31: 0.9834448099136353, 33: 0.9883282780647278, 34: 0.9861389994621277, 37: 0.9917603135108948, 39: 0.996759831905365, 44: 0.9950029253959656}",0.8833333333333333,0.9785714285714285,0.9725,0.8789880952380952
domestic,clap,class_threshold,linear,10,40,0,"{6: 0.9954997897148132, 7: 0.9956036806106567, 10: 0.9914798736572266, 17: 0.9844887256622314, 21: 0.9952797889709473, 29: 0.9850897789001465, 33: 0.9922631978988647, 37: 0.9959445595741272, 39: 0.9977136850357056, 44: 0.9940876960754395}",0.9625,0.975,0.994375,0.9595507812499999
domestic,clap,class_threshold,energy,30,20,0,"{0: 8.839858055114746, 1: 8.694463729858398, 2: 9.27307415008545, 6: 8.538941383361816, 7: 9.013707160949707, 8: 9.053179740905762, 10: 8.65330696105957, 13: 8.905900955200195, 17: 9.773530960083008, 19: 9.476567268371582, 20: 9.649386405944824, 21: 9.448958396911621, 22: 9.531039237976074, 23: 8.24548625946045, 24: 7.863714218139648, 26: 9.098490715026855, 27: 8.871244430541992, 29: 8.162692070007324, 31: 8.906234741210938, 33: 9.324463844299316, 34: 9.19068717956543, 36: 9.413985252380371, 37: 9.258867263793945, 38: 9.275535583496094, 39: 9.391712188720703, 41: 8.656608581542969, 43: 8.957964897155762, 44: 8.856207847595215, 46: 9.491230964660645, 47: 8.366487503051758}",0.8916666666666667,0.98125,0.9816666666666667,0.8850651041666664
domestic,clap,class_threshold,energy,20,30,0,"{0: 8.081310272216797, 2: 8.714262962341309, 6: 8.12828254699707, 7: 8.735650062561035, 10: 8.31737232208252, 17: 9.357133865356445, 21: 8.4860200881958, 22: 9.030327796936035, 24: 7.831678867340088, 26: 8.633077621459961, 29: 7.56618595123291, 31: 8.217637062072754, 33: 8.414196968078613, 34: 8.549031257629395, 36: 8.577412605285645, 37: 8.683993339538574, 38: 8.092243194580078, 39: 8.804597854614258, 44: 8.867302894592285, 46: 8.800763130187988}",0.88125,0.95,0.9811979166666668,0.8757682291666666
domestic,clap,class_threshold,energy,15,35,0,"{2: 8.154606819152832, 6: 8.006878852844238, 7: 8.222343444824219, 10: 8.219914436340332, 17: 8.692829132080078, 21: 7.85460901260376, 22: 8.750242233276367, 24: 7.294807434082031, 29: 7.25381326675415, 31: 7.666696071624756, 33: 7.935758590698242, 34: 7.345032691955566, 37: 8.938253402709961, 39: 7.9027509689331055, 44: 8.050189018249512}",0.875,0.9714285714285714,0.9814583333333333,0.8707738095238095
domestic,clap,class_threshold,energy,10,40,0,"{6: 6.950786590576172, 7: 7.705865383148193, 10: 7.363556385040283, 17: 8.098462104797363, 21: 7.587493896484375, 29: 6.7828192710876465, 33: 7.085757732391357, 37: 7.4758782386779785, 39: 7.6269731521606445, 44: 7.713028907775879}",0.925,0.971875,0.9958984375,0.9231835937500001
domestic,clap,class_threshold,openmax,30,20,0,"{0: -7.463430881500244, 1: -6.711678981781006, 2: -9.998943328857422, 6: -7.539078712463379, 7: -8.865382194519043, 8: -7.3716044425964355, 10: -9.421562194824219, 13: -8.988313674926758, 17: -6.691915035247803, 19: -6.708791255950928, 20: -9.129982948303223, 21: -8.558292388916016, 22: -7.986439228057861, 23: -9.731666564941406, 24: -7.261242866516113, 26: -9.125333786010742, 27: -7.841560363769531, 29: -9.031436920166016, 31: -8.67261028289795, 33: -9.015436172485352, 34: -8.264159202575684, 36: -8.895711898803711, 37: -9.746299743652344, 38: -7.304863452911377, 39: -8.114370346069336, 41: -8.950907707214355, 43: -8.320133209228516, 44: -8.660775184631348, 46: -6.971621036529541, 47: -10.619361877441406}",0.925,0.89375,0.9728385416666666,0.9194140625
domestic,clap,class_threshold,openmax,20,30,0,"{0: -6.233027935028076, 2: -7.344254493713379, 6: -5.514225959777832, 7: -6.746675491333008, 10: -7.016235828399658, 17: -5.749270915985107, 21: -6.1634392738342285, 22: -6.581440448760986, 24: -5.4376749992370605, 26: -7.540647506713867, 29: -7.471266269683838, 31: -6.724404811859131, 33: -7.0080132484436035, 34: -7.024668216705322, 36: -5.682419776916504, 37: -6.910420894622803, 38: -6.268984317779541, 39: -5.170753002166748, 44: -6.415432453155518, 46: -5.741884708404541}",0.9125,0.9791666666666666,0.9696093749999999,0.9057291666666666
domestic,clap,class_threshold,openmax,15,35,0,"{2: -6.295670032501221, 6: -4.87290620803833, 7: -5.496386528015137, 10: -6.346179008483887, 17: -5.517708778381348, 21: -5.606457710266113, 22: -5.402702808380127, 24: -4.772304534912109, 29: -6.425268650054932, 31: -6.090817928314209, 33: -6.403524398803711, 34: -6.393665790557861, 37: -5.618027687072754, 39: -4.822044372558594, 44: -5.3852458000183105}",0.9083333333333333,0.9571428571428572,0.9619940476190476,0.8995386904761904
domestic,clap,class_threshold,openmax,10,40,0,"{6: -3.7438676357269287, 7: -4.569611072540283, 10: -4.7387518882751465, 17: -4.329397201538086, 21: -3.5474040508270264, 29: -4.6169867515563965, 33: -5.5951457023620605, 37: -4.648437976837158, 39: -3.498368978500366, 44: -4.953202724456787}",0.975,0.94375,0.9913671875,0.9688671875000002
domestic,clap,class_quantile,cosine,30,20,0,"{0: 0.7998702883720398, 1: 0.8675663620233536, 2: 0.7210339963436126, 6: 0.8061593890190124, 7: 0.6918169617652893, 8: 0.8339077830314636, 10: 0.723350676894188, 13: 0.6873163968324661, 17: 0.8380737155675888, 19: 0.8384294480085372, 20: 0.8116451263427734, 21: 0.8205672025680542, 22: 0.7187020421028137, 23: 0.6892246305942535, 24: 0.7821001827716827, 26: 0.6767206013202667, 27: 0.7807024538516998, 29: 0.6678810268640518, 31: 0.7014360100030899, 33: 0.6875520080327988, 34: 0.732730358839035, 36: 0.7528629153966904, 37: 0.718397256731987, 38: 0.7688589453697204, 39: 0.7743665307760239, 41: 0.70827576816082, 43: 0.7367211401462554, 44: 0.7099913269281387, 46: 0.8198308944702148, 47: 0.6302946716547012}",0.875,0.95,0.9800520833333334,0.8705859375000002
domestic,clap,class_quantile,cosine,20,30,0,"{0: 0.7998702883720398, 2: 0.7210339963436126, 6: 0.8061593890190124, 7: 0.6918169617652893, 10: 0.723350676894188, 17: 0.8380737155675888, 21: 0.8205672025680542, 22: 0.7187020421028137, 24: 0.7821001827716827, 26: 0.6767206013202667, 29: 0.6678810268640518, 31: 0.7014360100030899, 33: 0.6875520080327988, 34: 0.732730358839035, 36: 0.7528629153966904, 37: 0.718397256731987, 38: 0.7688589453697204, 39: 0.7743665307760239, 44: 0.7099913269281387, 46: 0.8198308944702148}",0.86875,0.9708333333333333,0.9754947916666666,0.863515625
domestic,clap,class_quantile,cosine,15,35,0,"{2: 0.7210339963436126, 6: 0.8061593890190124, 7: 0.6918169617652893, 10: 0.723350676894188, 17: 0.8380737155675888, 21: 0.8205672025680542, 22: 0.7187020421028137, 24: 0.7821001827716827, 29: 0.6678810268640518, 31: 0.7014360100030899, 33: 0.6875520080327988, 34: 0.732730358839035, 37: 0.718397256731987, 39: 0.7743665307760239, 44: 0.7099913269281387}",0.8666666666666667,0.9714285714285714,0.9763988095238096,0.8634375000000003
domestic,clap,class_quantile,cosine,10,40,0,"{6: 0.8061593890190124, 7: 0.6918169617652893, 10: 0.723350676894188, 17: 0.8380737155675888, 21: 0.8079623758792878, 29: 0.6678810268640518, 33: 0.6875520080327988, 37: 0.718397256731987, 39: 0.7743665307760239, 44: 0.7099913269281387}",0.9125,0.98125,0.9909375,0.909453125
domestic,clap,class_quantile,euclidean,30,20,0,"{0: -19.388386917114257, 1: -16.088780403137207, 2: -22.836928844451904, 6: -19.23556613922119, 7: -23.91210870742798, 8: -17.931231594085695, 10: -22.68867959976196, 13: -23.704481220245363, 17: -17.668957138061522, 19: -17.77417230606079, 20: -18.9775053024292, 21: -18.52645788192749, 22: -22.860667037963868, 23: -23.815450859069824, 24: -20.41606397628784, 26: -24.040310668945313, 27: -20.486602210998534, 29: -24.527073860168457, 31: -23.349309825897215, 33: -23.914845275878907, 34: -22.286494636535643, 36: -21.48732786178589, 37: -22.72015380859375, 38: -20.78614387512207, 39: -20.485637187957764, 41: -23.521944046020508, 43: -22.061767101287842, 44: -22.817757606506348, 46: -18.66612367630005, 47: -25.933339881896973}",0.875,0.95,0.9801562500000001,0.8715234375000003
domestic,clap,class_quantile,euclidean,20,30,0,"{0: -19.388386917114257, 2: -22.836928844451904, 6: -19.23556613922119, 7: -23.91210870742798, 10: -22.68867959976196, 17: -17.668957138061522, 21: -18.52645788192749, 22: -22.860667037963868, 24: -20.41606397628784, 26: -24.040310668945313, 29: -24.527073860168457, 31: -23.349309825897215, 33: -23.914845275878907, 34: -22.286494636535643, 36: -21.48732786178589, 37: -22.72015380859375, 38: -20.78614387512207, 39: -20.485637187957764, 44: -22.817757606506348, 46: -18.66612367630005}",0.86875,0.9708333333333333,0.9757291666666668,0.8636067708333334
domestic,clap,class_quantile,euclidean,15,35,0,"{2: -22.836928844451904, 6: -19.23556613922119, 7: -23.91210870742798, 10: -22.68867959976196, 17: -17.668957138061522, 21: -18.52645788192749, 22: -22.860667037963868, 24: -20.41606397628784, 29: -24.527073860168457, 31: -23.349309825897215, 33: -23.914845275878907, 34: -22.286494636535643, 37: -22.72015380859375, 39: -20.485637187957764, 44: -22.817757606506348}",0.8666666666666667,0.9714285714285714,0.9763690476190476,0.8635416666666669
domestic,clap,class_quantile,euclidean,10,40,0,"{6: -19.23556613922119, 7: -23.91210870742798, 10: -22.68867959976196, 17: -17.668957138061522, 21: -19.12619295120239, 29: -24.527073860168457, 33: -23.914845275878907, 37: -22.72015380859375, 39: -20.485637187957764, 44: -22.817757606506348}",0.9125,0.98125,0.991796875,0.9097656249999999
domestic,clap,class_quantile,mahalanobis,30,20,0,"{0: -85.0845817565918, 1: -54.23275890350342, 2: -97.90651779174804, 6: -78.46649208068848, 7: -109.76254539489746, 8: -64.5456111907959, 10: -101.98167419433594, 13: -118.22563514709472, 17: -70.88448715209961, 19: -72.39703979492188, 20: -75.30544242858886, 21: -78.91665115356446, 22: -104.03479461669922, 23: -119.54542655944825, 24: -87.14863357543945, 26: -116.14136581420898, 27: -89.60326690673828, 29: -119.09394035339355, 31: -104.3898323059082, 33: -118.3442398071289, 34: -105.47110443115234, 36: -100.89158782958984, 37: -110.22650451660157, 38: -96.50641403198242, 39: -103.17969818115235, 41: -95.0714557647705, 43: -96.23995437622071, 44: -111.69630546569825, 46: -71.86502456665039, 47: -129.08666343688964}",0.8208333333333333,0.9625,0.983984375,0.8180208333333335
domestic,clap,class_quantile,mahalanobis,20,30,0,"{0: -86.10339088439942, 2: -94.5293643951416, 6: -79.3559741973877, 7: -110.44653968811035, 10: -98.38606414794921, 17: -67.56090240478515, 21: -85.79955520629883, 22: -96.86273193359375, 24: -85.05349197387696, 26: -112.43108901977538, 29: -110.77861862182617, 31: -100.02030982971192, 33: -117.32887115478516, 34: -96.98501358032226, 36: -99.92297554016113, 37: -107.3418155670166, 38: -99.08847885131836, 39: -102.32067642211913, 44: -114.34493942260742, 46: -70.62212028503419}",0.775,1.0,0.9843489583333334,0.7729817708333334
domestic,clap,class_quantile,mahalanobis,15,35,0,"{2: -105.80655937194824, 6: -82.6127944946289, 7: -106.97400817871093, 10: -97.67515716552734, 17: -67.60745468139649, 21: -83.82812767028808, 22: -95.71688308715821, 24: -85.55044174194336, 29: -108.08527717590331, 31: -97.61618385314941, 33: -112.87295837402344, 34: -92.23044815063477, 37: -103.92088813781739, 39: -97.6183952331543, 44: -110.91698684692383}",0.775,1.0,0.9903869047619048,0.7743303571428575
domestic,clap,class_quantile,mahalanobis,10,40,0,"{6: -82.1674015045166, 7: -99.2645709991455, 10: -95.4279411315918, 17: -65.9664493560791, 21: -84.70382118225098, 29: -108.21888275146485, 33: -101.09438896179199, 37: -95.75939865112305, 39: -92.3720531463623, 44: -100.27449760437011}",0.7875,1.0,0.9932421875,0.7865234374999999
domestic,clap,class_quantile,linear,30,20,0,"{0: 0.9937286496162414, 1: 0.9858427882194519, 2: 0.9950885683298111, 6: 0.9817848801612854, 7: 0.9939920634031296, 8: 0.9953168272972107, 10: 0.9888013899326324, 13: 0.9903849333524704, 17: 0.9948077440261841, 19: 0.9952283442020416, 20: 0.9920922249555588, 21: 0.9609104126691819, 22: 0.9963530242443085, 23: 0.9911328613758087, 24: 0.975500437617302, 26: 0.9915509790182113, 27: 0.9961223125457763, 29: 0.984271514415741, 31: 0.9900708317756652, 33: 0.992189621925354, 34: 0.9926084756851197, 36: 0.989713403582573, 37: 0.9910521060228348, 38: 0.9911213964223862, 39: 0.9972718030214309, 41: 0.9852742582559586, 43: 0.9902658939361573, 44: 0.9809806436300278, 46: 0.9955384373664856, 47: 0.9844311207532883}",0.8291666666666667,0.975,0.9720572916666667,0.823515625
domestic,clap,class_quantile,linear,20,30,0,"{0: 0.9964903235435486, 2: 0.9936255842447281, 6: 0.9966454029083252, 7: 0.9955693691968918, 10: 0.9939126193523407, 17: 0.9959038108587265, 21: 0.96725492477417, 22: 0.9965502560138703, 24: 0.9807102143764496, 26: 0.9941370397806167, 29: 0.984903770685196, 31: 0.9903547704219818, 33: 0.9899511575698853, 34: 0.9923349827528, 36: 0.994777399301529, 37: 0.9931540429592133, 38: 0.9891550660133361, 39: 0.9974197894334793, 44: 0.9953486680984497, 46: 0.9965134561061859}",0.8125,0.9791666666666666,0.968359375,0.8062760416666667
domestic,clap,class_quantile,linear,15,35,0,"{2: 0.995171582698822, 6: 0.9978731900453568, 7: 0.9955472946166992, 10: 0.9950003027915955, 17: 0.9956347465515136, 21: 0.9672689348459244, 22: 0.9973791271448136, 24: 0.9795260488986969, 29: 0.9876222401857376, 31: 0.9914573967456818, 33: 0.9916698098182678, 34: 0.9920429676771164, 37: 0.9939044326543808, 39: 0.9975668042898178, 44: 0.995824134349823}",0.8416666666666667,0.9892857142857143,0.9725,0.838720238095238
domestic,clap,class_quantile,linear,10,40,0,"{6: 0.998374018073082, 7: 0.9959161400794982, 10: 0.9963499367237091, 17: 0.9960898727178573, 21: 0.9976059347391129, 29: 0.9926463723182678, 33: 0.9973417907953263, 37: 0.9966444790363311, 39: 0.9981549054384231, 44: 0.9969710290431977}",0.925,0.996875,0.994375,0.9229492187500001
domestic,clap,class_quantile,energy,30,20,0,"{0: 9.609743785858154, 1: 9.302927589416504, 2: 10.063898420333862, 6: 9.799560976028442, 7: 9.528253221511841, 8: 9.945868825912475, 10: 8.948516798019408, 13: 9.341925430297852, 17: 10.428873777389526, 19: 10.059160089492797, 20: 10.065748929977417, 21: 9.749276542663575, 22: 9.890056133270264, 23: 9.690395975112915, 24: 8.739215326309203, 26: 9.423775577545166, 27: 9.388590335845947, 29: 8.59974226951599, 31: 9.407136726379395, 33: 9.6107186794281, 34: 10.283475923538209, 36: 9.75096607208252, 37: 9.426639795303345, 38: 9.74323320388794, 39: 9.96727180480957, 41: 9.176089906692505, 43: 9.300344705581665, 44: 9.040684509277344, 46: 9.763896894454955, 47: 8.995200204849244}",0.8291666666666667,0.98125,0.9816666666666667,0.8239973958333332
domestic,clap,class_quantile,energy,20,30,0,"{0: 8.935451173782349, 2: 9.516299104690551, 6: 9.635178375244141, 7: 9.066121482849121, 10: 8.503945064544677, 17: 9.63089623451233, 21: 9.024980068206787, 22: 9.27967028617859, 24: 8.25689115524292, 26: 8.951573610305786, 29: 8.10082950592041, 31: 8.636532926559449, 33: 8.975635099411011, 34: 9.374299478530883, 36: 8.900589275360108, 37: 8.931953620910644, 38: 8.686773014068603, 39: 8.877420949935914, 44: 9.017489576339722, 46: 9.498417901992799}",0.825,0.9875,0.9811979166666668,0.8211328125
domestic,clap,class_quantile,energy,15,35,0,"{2: 9.056816816329956, 6: 9.425063991546631, 7: 8.638820362091064, 10: 8.36979012489319, 17: 9.045504760742187, 21: 8.130942153930665, 22: 8.898006105422974, 24: 7.660655117034912, 29: 7.362496352195739, 31: 8.106100797653198, 33: 8.670474910736084, 34: 8.195040559768676, 37: 9.176161909103394, 39: 8.70770297050476, 44: 8.539841842651366}",0.8583333333333333,0.9892857142857143,0.9814583333333333,0.8548511904761906
